166.25719920
145.14757728
174.26291774
193.01361893
207.72517728
199.09594383
235.44425386
200.06899595
226.54890991
228.62786490
207.63761099
187.80523155
171.85659279
169.01017348
147.69368548
159.35596899
135.70949156
157.81155481
191.54259188
185.35557322
191.41842007
174.26291774
207.78111151
195.34784911
